texto,siglaTipo
"Altera a Lei nº 12.550, de 15 de dezembro de 2011, que “autoriza o Poder Executivo a criar a empresa pública denominada Empresa Brasileira de Serviços Hospitalares – EBSERH”, para autorizar as instituições financeiras oficiais federais a disponibilizarem linha de crédito especial para os hospitais integrantes da rede Ebserh.",PL
"Altera as Leis nºs 11.079, de 30 de dezembro de 2004, e 13.019, de 31 de julho de 2014, para disciplinar a celebração de parcerias, quanto ao objeto que especifica, por universidades públicas federais e instituições de ensino integrantes da Rede Federal de Educação Profissional, Científica e Tecnológica prevista na Lei nº 11.892, de 29 de dezembro de 2008, e dá outras providências.",PL
"Altera o art. 242 da Lei nº 8.069, de 13 de julho de 1990 – Estatuto da Criança e do Adolescente, para inserir hipótese de aumento de pena.",PL
"Altera a Lei nº 12.711, de 29 de agosto de 2012, que dispõe sobre o ingresso nas universidades federais e nas instituições federais de ensino técnico de nível médio, para assegurar, a estudantes com a renda familiar que especifica, a reserva de cinquenta por cento das vagas ociosas nas universidades federais.",PL
"Altera a Lei n° 9.503, de 23 de setembro de 1997 – Código de Trânsito Brasileiro, para criar o crime de transporte irregular de crianças e adolescentes.",PL
"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, para instituir a causa de aumento de pena do crime de roubo com emprego de arma branca ou arma de brinquedo, simulacro ou réplica de arma de fogo, capazes de atemorizar outrem.",PL
"Altera o art. 1º, inciso I, alínea “c”, da Lei 9.455, de 7 de abril de 1997 – Lei de Tortura.",PL
"Altera a Lei nº 9.503, de 23 de setembro de 1997 – Código de Trânsito Brasileiro, para tipificar como infração de trânsito o estacionamento de veículo obstruindo o acesso à rampa para pessoas com deficiência ou mobilidade reduzida.",PL
"Acrescenta o § 6º ao art. 33 e altera o art. 35 da Lei nº 9.504, de 30 de setembro de 1997, que estabelece normas para as eleições, para proibir a divulgação de pesquisas eleitorais nos quinze dias anteriores ao pleito e dá outras providências.",PL
"Altera a Lei nº 8.069, de 13 de julho de 1990, que dispõe sobre o Estatuto da Criança e do Adolescente e dá outras providências, e a Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para tornar obrigatória a realização de avaliação de saúde nas crianças que ingressarem na educação infantil.",PL
"Altera a Lei nº 8.069, de 13 de julho de 1990, que “dispõe sobre o Estatuto da Criança e do Adolescente e dá outras providências”, para determinar que a pessoa com deficiência em idade escolar, notadamente na primeira infância, tenha prioridade no acesso a órteses, próteses e tecnologias assistivas.",PL
Dispõe sobre a criação de cadastro de voluntários para oferta de serviços e apoios às pessoas com perda de autonomia funcional ou em situação de dependência para o exercício de atividades básicas ou instrumentais da vida diária e aos seus cuidadores não remunerados ou atendentes pessoais não remunerados.,PL
"Altera a Lei n.º 7.713, de 22 de dezembro de 1988.",PL
"Altera a Lei nº 10.735, de 11 de setembro de 2003, para aumentar de 10 (dez) para 20 (vinte) salários mínimos a renda máxima para que a pessoa física possa obter crédito com juros subsidiados, para adquirir bens e serviços de tecnologia assistiva destinados a pessoas com deficiência.",PL
"Estabelece medidas visando assegurar a acessibilidade de pessoa surda ou com deficiência auditiva a cargo ou emprego provido por concurso público, no âmbito da administração pública federal, em igualdade de condições com os demais candidatos.",PL
"Altera o inciso XVIII do art. 20 da Lei nº 8.036, de 11 de maio de 1990, que “Dispõe sobre o Fundo de Garantia do Tempo de Serviço, e dá outras providências”, para incluir os dependentes do trabalhador na hipótese de saque do FGTS para aquisição de órteses e próteses, em razão de deficiência.",PL
"Altera a Lei nº 8.213, de 24 de julho de 1991, para incluir as empresas com 50 (cinquenta) até 99 (noventa e nove) empregados na relação de empresas que estão obrigadas a preencher seus cargos com pessoas com deficiência e com beneficiários reabilitados da Previdência Social, nos termos que específica.",PL
Altera a Consolidação das Leis do Trabalho (CLT) para dispor sobre o gozo de férias de empregado que tenha filho com deficiência.,PL
Dispõe sobre a instalação de comissão de negociação do valor total anual das anuidades ou das semestralidades escolares.,PL
"Concede isenção do Imposto sobre Produtos Industrializados para aquisição efetuada com interstício menor de 2 anos, nas condições que determina.",PL
Isenta do pagamento do Imposto sobre Produtos Industrializados – IPI os equipamentos de proteção individual destinados a ciclistas e motociclistas.,PL
"Altera a Lei n.º 8.989, de 24 de fevereiro de 1995, que dispõe sobre a Isenção do Imposto sobre Produtos Industrializados - IPI, na aquisição de automóveis para utilização no transporte autônomo de passageiros, bem como por pessoas com deficiência física, e dá outras providências.",PL
Regulamenta o exercício da profissão do Atendente Pessoal de Pessoa com Deficiência.,PL
"Altera a Lei nº 9.394, de 20 de dezembro de 1996, que “estabelece as diretrizes e bases da educação nacional”.",PL
"Concede isenção do IOF incidente sobre financiamento de veículo adquirido por pessoa com deficiência, na forma que estabelece.",PL
"Acrescenta o inciso VI ao art. 32 da lei nº 13.146, de 6 de julho de 2015.",PL
"Altera a Lei nº 8.899, de 1994, para dispor sobre a fruição do passe livre, por pessoa com deficiência, no transporte de passageiros sob responsabilidade da União.",PL
Estende aos contribuintes residentes no exterior a isenção do Imposto de Renda concedida a rendimentos de aposentadoria e pensão recebidos por pessoas portadoras de moléstias graves.,PL
"Altera a Lei nº 9.250, de 26 de dezembro de 1995, para facultar a dedução, da base de cálculo do IRPF, de despesas com próteses, órteses e tecnologias assistivas específicas para pessoas com deficiência.",PL
"Altera a Lei nº 12.711, de 29 de agosto de 2012, que dispõe sobre o ingresso nas universidades federais e nas instituições federais de ensino técnico de nível médio, para assegurar, a estudantes com a renda familiar que especifica, a reserva de cinquenta por cento das vagas ociosas nas universidades federais.",PL
"Revoga o § 3º do art. 10 da Lei nº 9.504, de 30 de setembro de 1997, que prevê percentual de preenchimento mínimo de vagas para candidaturas de cada sexo.",PL
Institui o dia 21 de abril como o Dia Nacional de Combate a Violência e ao Crime Hediondo.,PL
"Altera a Consolidação das Leis do Trabalho, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, para dispor sobre a contribuição sindical, e revoga dispositivo da Lei nº 8.112, de 11 de dezembro de 1990.",MPV
"Abre crédito extraordinário, em favor do Ministério da Cidadania, no valor de R$ 1.368.600,00, para o fim que especifica.",MPV
"Institui o Auxílio Emergencial Pecuniário para Famílias Beneficiárias do Programa Bolsa Família e para Beneficiários do Benefício de Prestação Continuada da Assistência Social e da Renda Mensal Vitalícia, residentes no Município de Brumadinho, Estado de Minas Gerais, em decorrência do estado de calamidade pública reconhecido pela Secretaria Nacional de Proteção e Defesa Civil do Ministério do Desenvolvimento Regional.",MPV
"Altera a Lei nº 8.934, de 18 de novembro de 1994, que dispõe sobre o Registro Público de Empresas Mercantis e Atividades Afins.",MPV
"Altera a Lei nº 9.430, de 27 de dezembro de 1996, para dispor sobre a dispensa de retenção de tributos federais na aquisição de passagens aéreas pelos órgãos ou pelas entidades da administração pública federal.",MPV
Autoriza a prorrogação de contratos por tempo determinado no âmbito do Instituto do Patrimônio Histórico e Artístico Nacional.,MPV
Acrescenta o § 3º ao art. 143 da Constituição Federal para prever que a prestação de serviço militar obrigatório será considerada como título ou critério de desempate em concursos públicos de ingresso nos órgãos previstos no art. 144 da Constituição Federal.,PEC
"Modifica os §§ 1º e 2º do art. 46 da Constituição Federal, para reduzir o número de Senadores de três para dois, por Estado e pelo Distrito Federal.",PEC
"Altera o art. 156 da Constituição Federal, para estabelecer critérios ambientais para a cobrança do Imposto sobre Propriedade Predial e Territorial Urbana e desonerar a parcela do imóvel com vegetação nativa.",PEC
Inclui o § 4º-A ao art. 37 da Constituição Federal.,PEC
Prescreve a inimputabilidade penal dos menores de dezesseis anos e estabelece as condições para a imputabilidade dos maiores de quinze e menores de dezoito anos.,PEC
Altera o art. 101 da Constituição Federal para dispor sobre o processo de escolha dos Ministros do Supremo Tribunal Federal e fixar os respectivos mandatos em oito anos.,PEC
"Acrescenta o inciso XII-A, ao art. 5º, e o inciso XXX, ao art. 22, da Constituição Federal para incluir a proteção de dados pessoais entre os direitos fundamentais do cidadão e fixar a competência privativa da União para legislar sobre a matéria.",PEC
"Modifica o caput do art. 27 da Constituição Federal, que dispõe sobre a representação nas Assembléias Legislativas, e dá outras providências.",PEC
"Altera o art. 144 da Constituição Federal, para incluir a Força Nacional de Segurança Pública dentre os órgãos de segurança pública.",PEC
"Altera o art. 158 da Constituição para reduzir de 75% (setenta e cinco por cento) para 50% (cinquenta por cento) a parcela do Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual, Intermunicipal e de Comunicação (ICMS) que é rateada entre os municípios em proporção ao valor adicionado.",PEC
"Altera o Ato das Disposições Constitucionais Transitórias, para fixar o valor mínimo a ser aplicado, anualmente, pelos Estados, pelo Distrito Federal e pelos Municípios, em ações e serviços públicos de saúde e em manutenção e desenvolvimento do ensino.",PEC
Altera o art. 17 da Constituição Federal para assegurar a representação parlamentar aos partidos que tenham obtido no mínimo cinco por cento dos votos válidos nas eleições para a Câmara dos Deputados.,PEC
"Modifica o art. 121 da Constituição Federal, para estabelecer a separação de processos, nos casos de crimes eleitorais conexos com crimes comuns.",PEC
Dá nova redação ao inciso IV do art. 206 da Constituição Federal.,PEC
"Altera o inciso XVI do caput do art. 37 da Constituição Federal, para autorizar a acumulação de dois cargos públicos de jornalista.",PEC
Altera o art. 73 da Constituição Federal para modificar a forma de escolha e o regime jurídico dos Ministros do Tribunal de Contas da União.,PEC
"Altera o art. 93, II, b, da Constituição Federal, para modificar a lista de promoção de entrância para entrância de magistrados e de acesso aos tribunais de segundo grau.",PEC
"Altera a redação do art. 228 da Constituição Federal, a fim de reduzir a maioridade penal para dezesseis anos.",PEC
"Altera os arts. 165 e 166 da Constituição Federal, parar tornar obrigatória a execução da programação orçamentária que especifica.",PEC
"Altera a Lei nº 11.340, de 7 de agosto de 2006 (Lei Maria da Penha), para prever a apreensão de arma de fogo como medida protetiva à vítima de violência doméstica, na forma em que especifica.",PL
