NÚMERO CONVÊNIO,NOME MUNICÍPIO,OBJETO DO CONVÊNIO,NOME ÓRGÃO SUPERIOR
865079,VALENTE,Ampliacao de Sistema de Esgotamento Sanitario no Municipio de Valente-BA.,Ministério da Saúde
865116,CARAPEBUS,Ampliacao do sistema de esgotamento sanitario no municipio de Carapebus/RJ,Ministério da Saúde
865117,MATIAS OLIMPIO,Aquisicao de caminhao equipado com coletor compactador de lixo.,Ministério da Saúde
865118,GUADALUPE,AQUISICAO DE 01 (UM) CAMINHAO DE LIXO PARA O MUNICIPIO DE GUADALUPE-PI.,Ministério da Saúde
865119,INHUMA,AQUISICAO DE 01 (UM) CAMINHAO DE LIXO PARA O MUNICIPIO DE INHUMA-PI.,Ministério da Saúde
865120,IPIRANGA DO PIAUI,AQUISICAO DE 01 (UM) CAMINHAO DE LIXO PARA O MUNICIPIO DE IPIRANGA DO PIAUI-PI.,Ministério da Saúde
865121,FRONTEIRAS,AQUISICAO DE 01 (UM) CAMINHAO DE LIXO PARA O MUNICIPIO DE FRONTEIRAS-PI.,Ministério da Saúde
865122,JOCA MARQUES,AQUISICAO DE 01 (UM) CAMINHAO DE LIXO PARA O MUNICIPIO DE JOCA MARQUES-PI.,Ministério da Saúde
865123,MORRO DO CHAPEU DO PIAUI,AQUISICAO DE 01 (UM) CAMINHAO DE LIXO PARA O MUNICIPIO DE MORRO DO CHAPEU DO PIAUI-PI.,Ministério da Saúde
865124,SEVERINIA,AMPLIACAO DE SISTEMA DE ESGOTAMENTO SANITARIO DE SEVERINIA/SP.,Ministério da Saúde
865127,TAPEROA,Ampliacao de Sistema de Abastecimento de Agua do Municipio de Taperoa - BA.,Ministério da Saúde
865146,JUTI,Implantacao de sistema de abastecimento de agua em comunidades rurais do Municipio de Juti-MS,Ministério da Saúde
865147,CAMPO NOVO DE RONDONIA,IMPLANTACAO DE SISTEMA DE ABASTECIMENTO DE AGUA EM COMUNIDADES RURAIS DO MUNICIPIO DE CAMPO NOVO DE RONDONIA,Ministério da Saúde
865148,PLACIDO DE CASTRO,Implantacao de Melhorias Sanitarias Domiciliares em areas rurais do Municipio de Placido de Castro.,Ministério da Saúde
865149,RIO VERDE DE MATO GROSSO,Implantacao do Sistema de Abastecimento de Agua na Comunidade Colonia Paredes no municipio de Rio Verde de Mato Grosso - MS.,Ministério da Saúde
865150,GLORIA DE DOURADOS,Implantacao de sistema de abastecimento de agua em comunidades rurais do municipio de Gloria de Dourados/MS,Ministério da Saúde
865152,BRASILANDIA,Ampliacao de sistemas de abastecimento de agua em comunidades rurais no Municipio de Brasilandia-MS,Ministério da Saúde
865153,PONTA PORA,Implantacao de sistema de abastecimento de agua em comunidades rurais do Municipio de Ponta Pora.,Ministério da Saúde
865154,ARAL MOREIRA,AMPLIACAO DO SISTEMA DE ABASTECIMENTO DE AGUA EM COMUNIDADES RURAIS DO MUNICIPIO DE ARAL MOREIRA - MS.,Ministério da Saúde
865155,CANTA,Implantacao de Sistema Abastecimento de agua em comunidades rurais no municipio de Canta,Ministério da Saúde
865156,ALTA FLORESTA D'OESTE,IMPLANTACAO DE SISTEMA DE ABASTECIMENTO DE AGUA.,Ministério da Saúde
865157,SAO JOAO DE PIRABAS,AMPLIACAO DE SISTEMA DE ABASTECIMENTO DE AGUA EM COMUNIDADES RURAIS DO MUNICIPIO DE SAO JOAO DE PIRABAS.,Ministério da Saúde
865158,SANTA LUZIA DO PARA,IMPLANTACAO DE SISTEMA DE ABASTECIMENTO NA ZONA RURAL DO MUNICIPIO DE SANTA LUZIA DO PARA.,Ministério da Saúde
865159,GUAMIRANGA,Implantacao de sistema de abastecimento de agua em comunidades rurais do municipio de Guamiranga/PR,Ministério da Saúde
865160,CRUZEIRO DO SUL,Implantacao de sistema de abastecimento de agua em comunidades rurais do municipio de Cruzeiro do Sul/AC.,Ministério da Saúde
865161,PARIPIRANGA,Implantacao de sistema(s) de abastecimento de agua em comunidades rurais do municipio de Paripiranga/BA,Ministério da Saúde
865162,ITAQUIRAI,AMPLIACAO DE SISTEMA DE ABASTECIMENTO DE AGUA EM COMUNIDADES RURAIS DO MUNICIPIO DE ITAQUIRAI/MS.,Ministério da Saúde
865163,MIRANDA,Implantacao de sistema de abastecimento de agua em comunidades rurais do municipio de Miranda MS.,Ministério da Saúde
865164,MARACAJU,"Implantacao e ampliacao de sistema de Abastecimento de Agua no Assentamento Santa Guilhermina, no Municipio de Maracaju/MS",Ministério da Saúde
865165,JATEI,Ampliacao de sistema de abastecimento de agua em Comunidades Rurais do Municipio de Jatei - MS.,Ministério da Saúde
865167,FEIJO,IMPLANTACAO DE MELHORIAS SANITARIAS DOMICILIARES EM AREAS RURAIS DO MUNICIPIO DE FEIJO - AC,Ministério da Saúde
865168,MIRANDA,Implantacao de Sistema de Abastecimento de Agua em comunidades rurais do municipio de Miranda MS.,Ministério da Saúde
865169,PEROLA D'OESTE,IMPLANTACAO DE SISTEMA DE ABASTECIMENTO EM COMUNIDADE RURAL DO MUNICIPIO DE PEROLA D OESTE-PR.,Ministério da Saúde
865170,PARANHOS,Ampliacao de Sistema de Abastecimento de Agua em Comunidades Rurais do Municipio de Paranhos-MS,Ministério da Saúde
865171,BANDEIRANTES,IMPLANTACAO DE SISTEMA DE ABASTECIMENTO DE AGUA EM COMUNIDADES RURAIS DO MUNICIPIO DE BANDEIRANTES/MS.,Ministério da Saúde
865172,AUGUSTO PESTANA,Ampliacao de Sistema de Abastecimento de Agua no Municipio de Augusto Pestana/RS.,Ministério da Saúde
865174,SANTO ANTONIO DO TAUA,IMPLANTACAO DE SISTEMA DE ABASTECIMENTO DE AGUA EM COMUNIDADES RURAIS DO MUNICIPIO DE SANTO ANTONIO DO TAUA,Ministério da Saúde
865176,CARAVELAS,Implantacao de Melhorias Sanitarias Domiciliares em areas rurais do Municipio de Caravelas/BA.,Ministério da Saúde
865177,BODOQUENA,AMPLIACAO DE SISTEMA DE ABASTECIMENTO DE AGUA EM COMUNIDADES RURAIS DO MUNICIPIO DE BODOQUENA/MS.,Ministério da Saúde
865178,MARACAJU,"Implantacao e ampliacao de sistema de Abastecimento de Agua na comunidade Quilombola Sao Miguel, no Municipio de Maracaju/MS",Ministério da Saúde
865179,SAO JOAO DA BALIZA,IMPLANTACAO DE  Melhorias Sanitarias Domiciliares no Municipio de Sao Joao da Baliza/RR.,Ministério da Saúde
865180,SAO LUIZ,IMPLANTACAO DO SISTEMA DE ABASTECIMENTO DE AGUA NAS COMUNIDADES RURAIS DO MUNICIPIO DE SAO LUIZ/RR,Ministério da Saúde
865181,IGUATEMI,IMPLANTACAO DE SISTEMA DE ABASTECIMENTO DE AGUA EM COMUNIDADES RURAIS DO MUNICIPIO DE IGUATEMI-MS,Ministério da Saúde
865182,CRUZEIRO DO SUL,Implantacao de sistema de abastecimento de agua em comunidades rurais do municipio de Cruzeiro do Sul/AC.,Ministério da Saúde
865183,ENEAS MARQUES,Implantacao de Sistema de Abastecimento de Agua em Areas Rurais do Municipio de Eneas Marques/PR.,Ministério da Saúde
865184,PORTO WALTER,Implantacao de Sistema de Abastecimento de Agua em Comunidades Rurais do Municipio de Porto Walter - AC,Ministério da Saúde
865185,RODRIGUES ALVES,Implantacao de Sistema de Abastecimento de Agua  em Comunidades rurais do Municipio,Ministério da Saúde
865186,MANCIO LIMA,Implantacao de Sistema de Abastecimento de Agua em Comunidades Rurais de Mancio Lima - AC.,Ministério da Saúde
865187,CORGUINHO,Implantacao de Sistema de Abastecimento de Agua na zona rural do municipio de Corguinho - MS,Ministério da Saúde
865209,DORES DE CAMPOS,Ampliacao do Sistema de Abastecimento de Agua no Municipio de Dores de Campos. (SAA- Sistema de Abastecimento de Agua),Ministério da Saúde
865210,JUPI,IMPLANTACAO DE SISTEMA DE ABASTECIMENTO D AGUA NO MUNICIPIO DE JUPI PE.,Ministério da Saúde
865213,PACAJA,Implantacao de Sistema de Abastecimento de Agua no Municipio de Pacaja/PA,Ministério da Saúde
865215,RIANAPOLIS,AQUISICAO DE CAMINHAO COLETOR/COMPACTADOR,Ministério da Saúde
865217,TUPANCIRETA,Ampliacao de sistemas publicos de abastecimento de agua no municipio de Tupancireta/RS.,Ministério da Saúde
865224,BAIAO,Ampliacao de Sistema de Abastecimento de Agua no Municipio de Baiao - PA.,Ministério da Saúde
865226,UBAJARA,IMPLANTACAO DE SISTEMA DE ABASTECIMENTO DE AGUA NO MUNICIPIO DE UBAJARA-CE,Ministério da Saúde
865346,PORTO VELHO,Ampliacao do sistema de abastecimento de agua em comunidades rurais do Municipio de Porto Velho,Ministério da Saúde
865435,SAO JOAQUIM DA BARRA,Implantacao de Sistema de Abastecimento de Agua no Municipio de Sao Joaquim da Barra/SP.,Ministério da Saúde
865437,PITANGUEIRAS,AMPLIACAO DO SISTEMA DE ABASTECIMENTO DE AGUA NO MUNICIPIO DE PITANGUEIRAS/SP.,Ministério da Saúde
865448,SAO GABRIEL DO OESTE,Ampliacao do Sistema de Esgotamento em Comunidades Rurais do Municipio de Sao Gabriel do Oeste/MS.,Ministério da Saúde
865449,ACREUNA,Ampliacao de Sistema de Esgotamento Sanitario no Municipio de Acreuna/GO.,Ministério da Saúde
865452,BOSSOROCA,Aquisicao de veiculo de coleta convencional.,Ministério da Saúde
865453,SAO FELIX DO PIAUI,Implantacao de Melhorias Sanitarias Domiciliares no municipio de Sao Felix do Piaui-PI.,Ministério da Saúde
865455,SANTA RITA DO ARAGUAIA,Implantacao de Sistemas Publicos de Esgotamento Sanitario no municipio de Santa Rita do Araguaia-GO.,Ministério da Saúde
865457,MATRINCHA,Ampliacao de Sistema de Abastecimento de Agua no Municipio de Matrincha/GO.,Ministério da Saúde
865458,JANDAIA,Implantacao do Sistema de Esgoto Sanitario no municipio de Jandaia,Ministério da Saúde
865459,GUAIRA,Implantacao de Sistema de Abastecimento de Agua no Municipio de Guaira/SP.,Ministério da Saúde
865466,OURIZONA,REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
865467,JOAQUIM PIRES,Aquisicao de um Caminhao Compactador para transporte de Residuos Solidos para o municipio de Joaquim Pires-Pi.,Ministério da Saúde
865475,TRINDADE,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
865477,PITANGA,CONSTRUCAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
865478,FRANCISCO BELTRAO,CONSTRUCAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
865485,PRIMEIRO DE MAIO,REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
865486,PRESIDENTE CASTELO BRANCO,REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
865497,PEDRO DO ROSARIO,IMPLANTACAO DE SISTEMAS DE ABASTECIMENTO DE AGUA NO MUNICIPIO DE PEDRO DO ROSARIO.,Ministério da Saúde
865498,BOM JARDIM,Aquisicao de veiculo do tipo caminhao compactador para coleta convencional de residuos solidos.,Ministério da Saúde
865721,SAO PAULO,FOMENTAR ESTUDOS E PESQUISAS PARA AVALIACAO DE NOVAS TECNOLOGIAS EM SAUDE,Ministério da Saúde
865863,VIRADOURO,Aquisio de Caminho Compactador de Lixo,Ministério da Saúde
865866,RINCAO,Aquisicao de veiculo para coleta convencional.,Ministério da Saúde
865868,JOAIMA,O presente convenio tem por objetivo a aquisicao de um Caminhao Compactador para a coleta e transporte do lixo ate o aterro sanitario local.,Ministério da Saúde
865881,MIGUELOPOLIS,AQUISICAO DE CAMINHAO COLETOR COMPACTADOR,Ministério da Saúde
865885,AGUA DOCE DO MARANHAO,AQUISICAO DE UM CAMINHAO PARA COLETA DE LIXO,Ministério da Saúde
865886,PERDIGAO,Aquisicao de veiculo para coleta convencional,Ministério da Saúde
865887,PEDERNEIRAS,Aquisicao de caminhao compactador de lixo,Ministério da Saúde
865889,SANTA CRUZ DA CONCEICAO,Aquisicao de um caminhao coletor e compactador de lixo para o Municipio de Santa Cruz da Conceicao.,Ministério da Saúde
865894,ITAPOLIS,Aquisicao de caminhao coletor compactador.,Ministério da Saúde
865895,SITIO DO QUINTO,Elaboracao de Plano Municipal de Saneamento Basico,Ministério da Saúde
865904,ERICO CARDOSO,Elaboracao do Plano Municipal de Saneamento Basico do Municipio de Erico Cardoso  Bahia.,Ministério da Saúde
865910,BENTO DE ABREU,Aquisicao de um caminhao compactador de lixo,Ministério da Saúde
865936,RIO NEGRO,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
865960,BRAZABRANTES,Implantacao do Sistema de Esgoto Sanitario no Municipio de Brazabrantes/GO,Ministério da Saúde
868015,CAMPINA GRANDE DO SUL,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868017,SAO PAULO,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868133,MORRO DA FUMACA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868134,CAMPINA GRANDE DO SUL,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868135,LUZERNA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868136,SALVADOR,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868137,CASCAVEL,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868138,TROMBUDO CENTRAL,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868139,LONDRINA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868140,SALVADOR,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868141,FLORIANOPOLIS,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868142,RESENDE,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868143,SALVADOR,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868144,NATAL,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ALTA COMPLEXIDADE EM ONCOLOGIA,Ministério da Saúde
868145,SALVADOR,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868147,FLORIANOPOLIS,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868148,SALVADOR,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868149,TIMBO,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868150,SALVADOR,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868153,SAO FELIX,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868154,SALVADOR,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868155,HORIZONTINA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868157,POUSO REDONDO,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868159,TEUTONIA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868160,BARBALHA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868161,FLORIANOPOLIS,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868162,NOVO HAMBURGO,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868163,SOBRAL,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868164,SANTO AMARO DA IMPERATRIZ,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868165,VITORIA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868166,LAGES,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868167,VITORIA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868168,NOVO HAMBURGO,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868169,PORTO ALEGRE,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868170,PIRANGI,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868171,BENTO GONCALVES,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868172,COLATINA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868173,BENTO GONCALVES,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868175,COLATINA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868177,ALECRIM,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868178,TABAPUA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868179,COLATINA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868180,IJUI,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868181,LENCOIS PAULISTA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868182,IBIRUBA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868183,LENCOIS PAULISTA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868185,COLATINA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868186,CUNHA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868187,SAO PAULO,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868188,COLATINA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868190,OURINHOS,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868191,DOMINGOS MARTINS,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868192,OURINHOS,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868193,PORTO ALEGRE,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868194,OURINHOS,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868196,ITARANA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868197,PASSO FUNDO,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868198,ITARANA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868199,SANTA CRUZ DO SUL,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ALTA COMPLEXIDADE EM ONCOLOGIA,Ministério da Saúde
868200,SANTA CRUZ DO SUL,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868201,MIMOSO DO SUL,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
868202,PIRACICABA,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,Ministério da Saúde
