Número Licitação,Objeto
1202019,Aquisição de paineis de placas de circuitos impressos de alta complexidade.
1202019,Material para manutenção de veículos - peças
1202019,"Aquisição de Alentuzumabe 10mg/ml 1,2mg; Venlafaxina 150mg; Pregabalina 75mg; Sunitinibe 50mg; Ustequinumabe 90mg; Ustequinumabe 45mg; Ustequinumabe 130mg; Aflibercepte 40mg/mL; Tosilato Sorafenibe 200mg; Bevacizumabe 25mg/mL 4mL; Bevacizumabe 25mg/mL 16mL; Pertuzumabe 420mg; Ranibizumabe 10mg/mL 0,23mL; Omalizumabe 150mg; Ruxolitinibe 5mg; Benralizumabe 30mg/mL; Blinatumomabe 38,5MCG; Denosumabe 60mg/mL 1mL; Bortezomibe 3,5mg; Brentuximabe 50mg; Enzalutamida 40mg; Sulfato Hidroxicloroquina 400mg"
1202019,Aquisição de Locação de sistema de som e iluminação.
1202019,"Participação de servidor no evento de capacitação  Curso 60 Vícios mais comuns nas licitações e nos contratos - como evitar, quando sanear e como resolver de acordo com o TCU , por INEXIGIBILIDADE DE LICITAÇÃO."
1202019,Aquisição de bombas submersas para o CIGS
1202019,Troca de fiação visando melhor rendimento de equipamentos e economia de energia.
1202019,Aquisição de tintas para pintura de aeronave monumento visando atender às necessidades do Comando-Geral de Apoio.
1212019,Recarga de Gás e outros materiais engarrafados
1212019,"Participação de servidor no evento de capacitação 'Gestão de Documentos Eletrônicos', por INEXIGIBILIDADE DE LICITAÇÃO."
1212019,Aquisição de materiais e componentes para reforma da parede de Drywall.
1212019,"Pregão Eletrônico -  Execução de Serviços de Manutenção referentes ao Plano Anual de Trabalho e Orçamento (PATO) na BR-290/RS, segmento Km 412,90 ao Km 574,40 , a cargo do DNIT, sob a coordenação da Superintendência Regional DNIT/RS"
1212019,Contratação de serviço técnico/especializado engenheiro elétrico.
1222019,"Pregão Eletrônico -  Contratação de empresa para prestação de serviço de manutenção preventiva e corretiva com fornecimento de peças para ventiladores pulmonares marca NEWPORT para atender a demanda de forma contínua do Hospital Metropolitano Odilon Behrens e suas unidades por um período de 12 meses, conforme especificação técnica e condições comerciais contidas no Anexo I do Instrumento Convocatório."
1222019,Aquisição de material de expediente.
1222019,Aquisição de maletas patolas
1222019,"Pregão Eletrônico -  REGISTRO DE PREÇOS PARA AQUISIÇÃO De  MATERIAIS DE LABORATÓRIO DESTINADOS AOS DIVERSOS SETORES DA UFSM,"
1222019,Aquisição de Material Químico para a Plataforma de Espectrometria de Massas.
1222019,"Prestação de serviço e locação de espaço físico, conforme Termo de Referência anexo ao processo 25384.100358/2019-13."
1222019,"Participação de servidores no evento de capacitação 'curso in company 'Normas Internacionais de Contabilidade - IFRS 17', por INEXIGIBILIDADE DE LICITAÇÃO."
1222019,Contratação de serviço técnico/especializado engenheiro elétrico.
1222019,Confecção de placas e prismas
1222019,Aquisição de relé bloqueio para Araporã/MG.
1232019,Aquisição de medicamentos.
1232019,Aquisição de placa 96 imuno fundo chato
1232019,Aquisição de Material Laboratorial para Plataforma de Espectrometria de Massas.
1232019,"Participação de servidor no evento de capacitação  Curso de Estratégia, inovação e trabalho em equipe , por INEXIGIBILIDADE DE LICITAÇÃO."
1232019,Pagamento de inscrição de militares no Evento Paving Expo 2019
1242019,Aquisição de móveis para a IMBEL / FMCE.
1242019,"Aquisição de material p áudio, vídeo e foto, Viewfinder, parasol para lentes, cabeças de efeito duplas, detector de fumaça, etc para atender ao IAD-Instituto de Artes de Design da UFJF."
1242019,Reparo/manutenção de equipamentos do DBio-So (Nobreaks).
1242019,Capacitação e treinamento dos técnicos das áreas da COGEAD em administração geral.
1242019,"Participação de servidor no evento de capacitação  Oficina Gestão Comercial do Faturamento de Contas Hospitalares , por INEXIGIBILIDADE DE LICITAÇÃO."
1242019,"Contratação para a prestação de serviços de fornecimento de jornais e revistas, em versão eletrônica, sem dedicação exclusiva, à Agência Nacional de Transportes Aquaviários   ANTAQ. Jornal Diário Catarinense."
1242019,"Contratação de serviços de manutenção preventiva, corretiva e emergencial nos elevadores do Comando-Geral de Apoio - COMGAP"
1252019,Aquisição de materiais para manutenção e reparo da Baleeira do NApOcARongel
1252019,"Aquisição de material para manutenção, compressor refrigeração, 220/240V, ar condicionado, 18000 BTU, hermético rotativo e compatível com modelo de ar condicionado da marca Carrier, modelo inverter ASO4, evaporador 42FCA18cs, condensador 38HCA18C5, 18.000 BTU, etc para atender a Farmácia Universitária da UFJF."
1252019,Estante para Livros dupla face Sendo Móvel.
1252019,Aq. Kit Calibradorpara Acth e Outros - Verba: Capes Proap 2019- Req: Endocrinologia
1252019,"Participação de servidor no evento de capacitação 'Seminário Nacional Como Elaborar e Julgar a Planilha de Formação de Preços de Acordo com a IN nº 05/2017 Alterada pela IN nº 07/2018 , por INEXIGIBILIDADE DE LICITAÇÃO."
1252019,"Contratação para a prestação de serviços de fornecimento de jornais e revistas, em versão eletrônica, sem dedicação exclusiva, à Agência Nacional de Transportes Aquaviários   ANTAQ. Jornal Zero Hora."
1252019,Pregão Eletrônico -  Aquisição de Material Buco-Maxilo-Facial
1252019,"Aquisição de Indicador Posição, Relé Térmico, Fusível, Sinaleiro, Microinterruptor, Capacitor, Botão Comando, Borne Terminal, Conector para São José da Barra/MG."
1262019,Material a ser utilizado em manutenção e reparo de embarcações miúdas deste Centro de Manutenção.
1262019,"Aquisição de material químico, Dimetilsulfóxido (DMSO), L,QUIDO, INCOLOR, ODOR SUAVE, 87,17 G/MOL, CD3SOCD3 (HEXADEUTERADO), Pureza Isotópica de 99,9 ATOM % D, V/V DE TMS, CAS 2206-27-, etc, para atender a APG- BIOQ. E BIOL Molecular da UFJF."
1262019,"Pregão Eletrônico -  ReGISTRO DE PREÇOS PARA  PRESTAÇÃO DE SERVIÇO DE TRANSPORTE RODOVIÁRIO DE PASSAGEIROS  PARA VIAGENS NACIONAIS, INTERNACIONAIS E URBANAS A PARTIR DOS  CAMPI DA UFSM DE FREDERICO WESTPHALEN, PALMEIRA DAS MISSÕES,  CACHOEIRA DO SUL E SANTA MARIA E SERVIÇO DE TRANSPORTE DE  CARGAS NOS CAMPI DA UFSM."
1262019,"Acompanhamento de transporte, preparação, ligação, calibração da máquina no local de instalação, calibração do sistema DIC."
1262019,Aq. Pacote de Ponteira e outros- Verba: Capes Proap 2019- Req: Diversos
1262019,Pregão Eletrônico -  Material de informática
1262019,"Participação de servidor no evento de capacitação  Semana de Licitações e Contratos , por INEXIGIBILIDADE DE LICITAÇÃO."
1262019,"Contratação para a prestação de serviços de fornecimento de jornais e revistas, em versão eletrônica, sem dedicação exclusiva, à Agência Nacional de Transportes Aquaviários   ANTAQ."
1272019,Curso profissionalizante para atualização e reciclagem de conhecimento técnico
1272019,Exame psicológico para realização de curso de reciclagem de escolta armada e curso de reciclagem de vigilante.
1272019,Aquisição de sensores de fluxo de calor.
1272019,"Participação de servidor no evento de capacitação  Curso Elaboração de Relatórios, Notas Técnicas e Pareceres , por INEXIGIBILIDADE DE LICITAÇÃO."
1272019,Aquisição de uniformes para o Programa Forças no Esporte
1282019,Aquisição de medicamentos
1282019,Serviço de fornecimento de coffee break.
1282019,"Participação de servidor no evento de capacitação 'Curso de Contratação de Bens e Serviços de Tecnologia da Informação e Comunicação - TIC , por INEXIGIBILIDADE DE LICITAÇÃO."
1282019,"Contratação para a prestação de serviços de fornecimento de jornais e revistas, em versão eletrônica, sem dedicação exclusiva, à Agência Nacional de Transportes Aquaviários   ANTAQ. Revista Carta Capital"
1282019,"Prestação de serviços médico-hospitalares, odontológicos e de reabilitação aos beneficiários do SAMMED/FUSEX/PASS."
1282019,Pregão Eletrônico -  Aquisição de Combustível Automotivo
1282019,Aquisição de sacola em TNT branco 50g
1292019,Curso de reciclagem de extensão de escolta armada e reciclagem de vigilantes
1292019,"Contratação Serviço, Controle de Qualidade em Análises Clínicas, Kits Diversos Áreas, pelo Período de 12 (doze) Meses."
1292019,Aquisição de MOd. Simplipaki Agua Or/Elix - NCM 84212100.
1292019,"Participação de servidor no evento de capacitação  Curso Fundamentos de Contabilidade para Não Contadores', por INEXIGIBILIDADE DE LICITAÇÃO."
1292019,Aquisição de estandarte e bandeira.
1302019,"Taxa de publicação de artigo na revista materials, ISSN 1996-1944 - Professor Sandro Metrevelle Marcondes de Lima e Silva.    O valor da taxa de publicação do Artigo é de 1800 Francos Suíços (CHF). Para tanto solicitamos reserva cambial de 30% equivalente a 540 Francos Suíços (CHF), para despesas relacionadas à atualização cambial, taxas de transferências.    Valor Total: 2340 Francos Suíços (CHF)"
1302019,Prestação de serviços de calibração/manutenção de equipamentos audiológicos.
1302019,Reparo/manutenção de Estufa de laboratório requisição de manutenção 0003/DBio-So 2019
1302019,Contratação de serviço de fornecimento de certificado digitais A3
1302019,"Contratação de serviços de remoção, em UTI aérea, de Belo Horizonte para o Hospital Naval Marcílio Dias, localizado no Rio de Janeiro"
1302019,Aquisição de pressostato para Pedregulho/SP.
1312019,"Pregão Eletrônico -  PReGÃO ELETRÔNICO, DO TIPO MENOR  PREÇO, GLOBAL, PARA A CONTRATAÇÃO DE SEGURO PARA  VEÍCULOS DA UNIVERSIDADE FEDERAL DE SANTA MARIA"
1312019,"Contratação de fundação para apoiar a execução do projeto: Ensaios de produção, controle de qualidade e aplicação de biopolímeros, bioaditivos e ingredientes naturais para produtos alimentícios, agrícolas, veterinários, farmacêuticos, cosméticos, embalagens e tintas."
1312019,Reparo/manutenção preventiva e troca de bateria de Freezer. Requisição de Manutenção 0004/DBio-So 2019
1312019,Contratação de empresa para qualificação profissional de militares a fim de exercerem função de segurança na função de operador de empilhadeira de pequeno porte.
1312019,Calibração de micropipetas
1322019,Aquisição de Café pó torrado conforme chamada pública 01/2019
1322019,"Prestação de serviços de fornecimento de jornais e revistas, em versão eletrônica, sem dedicação exclusiva, à Agência Nacional de Transportes Aquaviários   ANTAQ."
1322019,"Pregão Eletrônico -  Execução dos Serviços de Manutenção (Conservação/Recuperação) da Sinalização e Elementos de Segurança Rodoviária, Plano Anual de Trabalho e Orçamento   PATO BR,s 319/RO, BR-364/RO e BR-425/RO; Rodovia BR-319/RO, Trecho: Entre Div AM/RO - Início travessia Rio Madeira, Subtrecho: Inicial/319BRO0225 - Final/319BRO0310, Segmento: Km 0,0 ao Km 56,7, Extensão: 56,7 Km. Trecho: Entre fim Ponte sobre o Rio Madeira - BR-364 (Trevo do Roque), Subtrecho: Inicial/319BRO0335 - Final/319BRO0350, S"
1322019,Aquisição de material elétrico e eletrônico.
1322019,Equipamentos para a modernização da cozinha.
1322019,Aquisição de oxigênio industrial
1332019,Reparo/manutenção de equipamento do DBio-So (Chapa aquecedora).
1332019,Aquisição de mobiliário em geral.
1332019,Aquisição de material para o rancho da Fragata Greenhalgh.
1342019,"Contratação de Empresa para PRESTAÇÃO DE SERVIÇOS DE COLETA E ANÁLISE DAS ÁGUAS SUPERFICIAIS PRODUZIDAS PELA UFSCAR E OUTRAS AVENÇAS no campus São Carlos da UFSCar, localizado na cidade de São Carlos/SP, pelo período de 04 meses de forma emergencial"
